Event,Date,Weight Class,Fighter 1,Fighter 2,Winner,Method,Round,Time,Event URL,Fight URL,method,Is_Title_Fight,Is_Main_Event,Fighter1_Elo_Start,Fighter2_Elo_Start,Fighter1_Elo_End,Fighter2_Elo_End
UFC 97: Redemption,2009-04-18,Heavyweight,Cheick Kongo,Antoni Hardonk,Cheick Kongo,KO/TKOPunches,2,2:29,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/bcba81de8f082768,KO,False,False,1061.6120541305938,1048.519391357471,1082.7287844132109,1027.402661074854
UFC 97: Redemption,2009-04-18,Middleweight,Anderson Silva,Thales Leites,Anderson Silva,U-DEC,5,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/7291a111058dbf0e,DEC,True,True,1226.4525714329163,1079.0294882561932,1244.7759146113578,1060.7061450777517
UFC 97: Redemption,2009-04-18,Lightweight,Sam Stout,Matt Wiman,Sam Stout,U-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/de84ebe3b8cb8cd3,DEC,False,False,961.9436901396372,1039.3302333414185,987.4428450991761,1013.8310783818796
UFC 97: Redemption,2009-04-18,Light Heavyweight,Luiz Cane,Steve Cantwell,Luiz Cane,U-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/0bf025d86cc2a409,DEC,False,False,1025.6847708572013,1020.6,1045.409474985045,1000.8752958721564
UFC 97: Redemption,2009-04-18,Light Heavyweight,Krzysztof Soszynski,Brian Stann,Krzysztof Soszynski,SUBKimura,1,3:53,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/1f64e532f942ef57,SUB,False,False,1022.0,1000.0,1041.0850555420577,980.9149444579423
UFC 97: Redemption,2009-04-18,Middleweight,Nate Quarry,Jason MacDonald,Nate Quarry,KO/TKOElbows,1,2:27,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/793432d042384a02,KO,False,False,1047.0545178356272,1025.6739748505058,1066.3848237233426,1006.3436689627904
UFC 97: Redemption,2009-04-18,Welterweight,TJ Grant,Ryo Chonan,TJ Grant,S-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/226de3e7e71f2b4f,DEC,False,False,1000.0,988.1043420228164,1019.1705386066125,968.9338034162039
UFC 97: Redemption,2009-04-18,Lightweight,Mark Bocek,David Bielkheden,Mark Bocek,SUBRear Naked Choke,1,4:57,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/bdb62b661d033fe2,SUB,False,False,1003.5553431862558,1006.1803647501405,1024.317900114817,985.4178078215792
UFC 97: Redemption,2009-04-18,Middleweight,Denis Kang,Xavier Foupa-Pokam,Denis Kang,U-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/154da5e0d8541508,DEC,False,False,979.8466221266189,1000.0,1001.2186552763708,978.6279668502481
UFC 97: Redemption,2009-04-18,Light Heavyweight,Eliot Marshall,Vinny Magalhaes,Eliot Marshall,U-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/c6a5ed1127cbc9b9,DEC,False,False,1020.6,966.01,1036.9292957763093,949.6807042236907
UFC 97: Redemption,2009-04-18,Middleweight,Ed Herman,David Loiseau,Ed Herman,U-DEC,3,5:00,http://ufcstats.com/event-details/1652f3213655b935,http://ufcstats.com/fight-details/06142a1de3bbae75,DEC,False,False,973.4789834574287,1017.6622407704359,996.6992196337584,994.4420045941063
UFC 98: Evans vs Machida,2009-05-23,Light Heavyweight,Lyoto Machida,Rashad Evans,Lyoto Machida,KO/TKOPunch,2,3:57,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/15750dc75b7426f3,KO,True,True,1122.317201263088,1183.3149476689762,1166.2250582913555,1139.4070906407087
UFC 98: Evans vs Machida,2009-05-23,Welterweight,Matt Hughes,Matt Serra,Matt Hughes,U-DEC,3,5:00,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/d1e144ce44599f3a,DEC,False,False,1142.7166646841197,1056.4535778383922,1157.2759277588486,1041.8943147636633
UFC 98: Evans vs Machida,2009-05-23,Middleweight,Drew McFedries,Xavier Foupa-Pokam,Drew McFedries,KO/TKOPunches,1,0:37,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/62fbd9d089a9a306,KO,False,False,977.4596471897513,978.6279668502481,998.0673255224839,958.0202885175155
UFC 98: Evans vs Machida,2009-05-23,Lightweight,Frankie Edgar,Sean Sherk,Frankie Edgar,U-DEC,3,5:00,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/eb23f3574b656624,DEC,False,False,1058.912807298963,1074.5184620290063,1080.2234138059162,1053.207855522053
UFC 98: Evans vs Machida,2009-05-23,Middleweight,Chael Sonnen,Dan Miller,Chael Sonnen,U-DEC,3,5:00,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/1e87e0e4da55c92f,DEC,False,False,968.1078965629199,1058.3703339365998,994.5860969203129,1031.8921335792068
UFC 98: Evans vs Machida,2009-05-23,Heavyweight,Tim Hague,Pat Barry,Tim Hague,SUBGuillotine Choke,1,1:42,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/f1423b63d81c88ea,SUB,False,False,1000.0,1019.2375884602947,1022.0189428506221,997.2186456096725
UFC 98: Evans vs Machida,2009-05-23,Lightweight,Kyle Bradley,Phillipe Nover,Kyle Bradley,KO/TKOPunches,1,1:03,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/b4bf090eb5c57903,KO,False,False,958.2127526569082,967.0,979.3097732034147,945.9029794534935
UFC 98: Evans vs Machida,2009-05-23,Light Heavyweight,Krzysztof Soszynski,Andre Gusmao,Krzysztof Soszynski,KO/TKOPunch,1,3:17,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/dd400f38c483f629,KO,False,False,1041.0850555420577,980.0,1057.5254233556354,963.5596321864222
UFC 98: Evans vs Machida,2009-05-23,Welterweight,Yoshiyuki Yoshida,Brandon Wolff,Yoshiyuki Yoshida,SUBGuillotine Choke,1,2:24,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/54d14f98d4a83def,SUB,False,False,1005.1094306910435,982.1610679727112,1024.0734319932149,963.1970666705398
UFC 98: Evans vs Machida,2009-05-23,Lightweight,George Roop,David Kaplan,George Roop,S-DEC,3,5:00,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/5060770f197e2147,DEC,False,False,980.0,978.0,999.7921488587923,958.2078511412077
UFC 98: Evans vs Machida,2009-05-23,Welterweight,Brock Larson,Mike Pyle,Brock Larson,SUBArm Triangle,1,3:06,http://ufcstats.com/event-details/c4b6099f0d25f75e,http://ufcstats.com/fight-details/b9be472f456cac79,SUB,False,False,1021.8668276472118,1000.0,1040.9609467499301,980.9058808972817
UFC 99: The Comeback,2009-06-13,Welterweight,Mike Swick,Ben Saunders,Mike Swick,KO/TKOPunches,2,3:47,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/df28f8cb5a12ec8e,KO,False,False,1127.3564202686596,1058.3665574641416,1144.603489964131,1041.11948776867
UFC 99: The Comeback,2009-06-13,Catch Weight,Rich Franklin,Wanderlei Silva,Rich Franklin,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/fcf3b0d21df10f56,DEC,False,True,1122.658389456899,978.8582657850694,1135.0192443720066,966.4974108699618
UFC 99: The Comeback,2009-06-13,Heavyweight,Cain Velasquez,Cheick Kongo,Cain Velasquez,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/09e7db36cd72bf61,DEC,False,False,1061.6028225335426,1082.7287844132109,1083.3049669177965,1061.026640028957
UFC 99: The Comeback,2009-06-13,Heavyweight,Mirko Filipovic,Mostapha Al-Turk,Mirko Filipovic,KO/TKOPunches,1,3:06,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/3b44d0179f94726c,KO,False,False,984.1837762292836,982.3913032609631,1004.5990407008878,961.9760387893589
UFC 99: The Comeback,2009-06-13,Lightweight,Spencer Fisher,Caol Uno,Spencer Fisher,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/cfacff39c9f3b2f9,DEC,False,False,1070.5636519938735,988.2679054523074,1085.2608003774747,973.5707570687063
UFC 99: The Comeback,2009-06-13,Lightweight,Paul Kelly,Rolando Delgado,Paul Kelly,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/cd45a78028039f53,DEC,False,False,1023.7138600580151,1022.0,1043.6710581439613,1002.0428019140539
UFC 99: The Comeback,2009-06-13,Lightweight,Terry Etim,Justin Buchholz,Terry Etim,SUBD'Arce Choke,2,2:38,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/0d09e95e85efad69,SUB,False,False,1024.1958114836136,1005.9198905257412,1044.8188211263355,985.2968808830192
UFC 99: The Comeback,2009-06-13,Lightweight,Dennis Siver,Dale Hartt,Dennis Siver,SUBRear Naked Choke,1,3:23,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/bb0794053766a866,SUB,False,False,985.4989751618406,1002.6294838301341,1007.2554558622703,980.8730031297043
UFC 99: The Comeback,2009-06-13,Welterweight,Paul Taylor,Peter Sobotta,Paul Taylor,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/83314e1ed6f7d94e,DEC,False,False,983.0420668273239,1000.0,1004.1953192232046,978.8467476041193
UFC 99: The Comeback,2009-06-13,Heavyweight,Stefan Struve,Denis Stojnic,Stefan Struve,SUBRear Naked Choke,2,2:37,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/440936f9db783997,SUB,False,False,981.0030141881239,981.1029496531974,1002.941129238862,959.1648346024592
UFC 99: The Comeback,2009-06-13,Welterweight,Dan Hardy,Marcus Davis,Dan Hardy,S-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/11ca5d09db47708b,DEC,False,False,1042.2974112637648,1108.21443792351,1067.2535159193203,1083.2583332679546
UFC 99: The Comeback,2009-06-13,Welterweight,John Hathaway,Rick Story,John Hathaway,U-DEC,3,5:00,http://ufcstats.com/event-details/cb6783c39c01d896,http://ufcstats.com/fight-details/f25d324841223f26,DEC,False,False,1020.6,1000.0,1039.221756088411,981.378243911589
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Lightweight,Ross Pearson,Andre Winner,Ross Pearson,U-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/1d30430af5257347,DEC,True,False,1000.0,1000.0,1033.0,967.0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Lightweight,Diego Sanchez,Clay Guida,Diego Sanchez,S-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/468d6da7f097e449,DEC,False,True,1133.682107763578,1056.333946762377,1150.2534790029756,1039.7625755229794
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Welterweight,James Wilks,DaMarques Johnson,James Wilks,SUBRear Naked Choke,1,4:54,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/036bb5b335e93ca8,SUB,True,False,1000.0,1000.0,1033.99,966.01
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Welterweight,Chris Lytle,Kevin Burns,Chris Lytle,U-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/4ae231bd909ceddc,DEC,False,False,965.9127299728523,1018.7541716803427,989.712311387303,994.954590265892
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Lightweight,Melvin Guillard,Gleison Tibau,Melvin Guillard,S-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/a5a5e24f4dd40fbf,DEC,False,False,1014.7270026836533,1041.9176637104717,1036.681955366633,1019.962711027492
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Welterweight,Brad Blackburn,Edgar Garcia,Brad Blackburn,S-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/08c5dcd426dea606,DEC,False,False,1040.9849162822761,1000.0,1058.2747931163565,982.7101231659196
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Light Heavyweight,Tomasz Drwal,Mike Ciesnolevicz,Tomasz Drwal,KO/TKOKnee,1,4:48,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/0486ad62f7dfd11e,KO,False,False,1001.5717460316554,1020.6,1023.5808546668111,998.5908913648443
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Welterweight,Nick Osipczak,Frank Lester,Nick Osipczak,SUBRear Naked Choke,1,3:40,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/707d6023b8723c5d,SUB,False,False,1000.0,1000.0,1020.6,979.4
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Lightweight,Jason Dent,Cameron Dollar,Jason Dent,SUBAnaconda Choke,1,4:46,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/43712d71cec9bde6,SUB,False,False,960.0067622528177,1000.0,983.4267451253413,976.5800171274764
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Lightweight,Joe Stevenson,Nate Diaz,Joe Stevenson,U-DEC,3,5:00,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/fight-details/11871325db7a13ec,DEC,False,False,1039.1750497326059,1080.367757465647,1062.4723528496422,1057.0704543486106
UFC 100,2009-07-11,Welterweight,Jon Fitch,Paulo Thiago,Jon Fitch,U-DEC,3,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/55833bf5054126e2,DEC,False,True,1121.9320168966678,1029.4772546054076,1137.5357628602303,1013.8735086418451
UFC 100,2009-07-11,Heavyweight,Brock Lesnar,Frank Mir,Brock Lesnar,KO/TKOPunches,2,1:48,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/8df2751dcbfa0fa2,KO,True,False,1063.1346593873795,1136.115386456518,1108.5482871246882,1090.7017587192095
UFC 100,2009-07-11,Welterweight,Georges St-Pierre,Thiago Alves,Georges St-Pierre,U-DEC,5,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/b0dfb313364a7c80,DEC,True,False,1288.1583513740143,1151.6564147840904,1307.4112205332553,1132.4035456248494
UFC 100,2009-07-11,Middleweight,Dan Henderson,Michael Bisping,Dan Henderson,KO/TKOPunch,2,3:20,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/6d1093a1c31dab94,KO,False,False,1049.0738866219149,1119.3924814740028,1077.0214593412354,1091.4449087546823
UFC 100,2009-07-11,Middleweight,Yoshihiro Akiyama,Alan Belcher,Yoshihiro Akiyama,S-DEC,3,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/15705df8ba8dcbe1,DEC,False,False,1000.0,1045.3063277612375,1023.173210704128,1022.1331170571095
UFC 100,2009-07-11,Lightweight,Jim Miller,Mac Danzig,Jim Miller,U-DEC,3,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/d9c3d7b09d8df3e4,DEC,False,False,1026.5971859563078,1004.7803031611928,1045.289807356999,986.0876817605016
UFC 100,2009-07-11,Light Heavyweight,Jon Jones,Jake O'Brien,Jon Jones,SUBGuillotine Choke,2,2:43,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/6f6158830b01ea27,SUB,False,False,1041.5955967040106,1035.4975738462638,1063.360437447415,1013.7327331028594
UFC 100,2009-07-11,Welterweight,Dong Hyun Kim,TJ Grant,Dong Hyun Kim,U-DEC,3,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/b6234bf015c80fc5,DEC,False,False,1030.5174687537901,1019.1705386066125,1049.816219120769,999.8717882396337
UFC 100,2009-07-11,Middleweight,Tom Lawlor,CB Dollaway,Tom Lawlor,SUBGuillotine Choke,1,0:55,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/f8896b43f4ecf861,SUB,False,False,1020.0,1011.9892373918454,1039.989386341588,991.9998510502575
UFC 100,2009-07-11,Lightweight,Shannon Gugerty,Matt Grice,Shannon Gugerty,SUBGuillotine Choke,1,2:36,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/55bcf58be822d115,SUB,False,False,1000.7356820155802,978.8311733260907,1019.7597281055653,959.8071272361057
UFC 100,2009-07-11,Light Heavyweight,Mark Coleman,Stephan Bonnar,Mark Coleman,U-DEC,3,5:00,http://ufcstats.com/event-details/0ee783aa00e468f0,http://ufcstats.com/fight-details/f885b95dbb354e3d,DEC,False,False,1016.3238213061659,1020.7984397524529,1036.7001381938303,1000.4221228647884
UFC 101: Declaration,2009-08-08,Welterweight,Johny Hendricks,Amir Sadollah,Johny Hendricks,KO/TKOPunches,1,0:29,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/28037f9be7e0781a,KO,False,False,1000.0,1033.99,1023.1234100954471,1010.8665899045529
UFC 101: Declaration,2009-08-08,Lightweight,BJ Penn,Kenny Florian,BJ Penn,SUBRear Naked Choke,4,3:54,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/73a4a092c1850b57,SUB,True,True,1111.2175100384425,1132.1684348100932,1150.1069708576922,1093.2789739908435
UFC 101: Declaration,2009-08-08,Light Heavyweight,Anderson Silva,Forrest Griffin,Anderson Silva,KO/TKOPunch,1,3:23,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/de495aa2ec1f1e91,KO,False,False,1244.7759146113578,1083.7730043351082,1255.7334477976988,1072.8154711487673
UFC 101: Declaration,2009-08-08,Lightweight,Aaron Riley,Shane Nelson,Aaron Riley,U-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/6a61d45818534b19,DEC,False,False,966.4261955662389,1038.0624168221639,991.5152777732308,1012.973334615172
UFC 101: Declaration,2009-08-08,Middleweight,Ricardo Almeida,Kendall Grove,Ricardo Almeida,U-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/a9dc59e90779c1e3,DEC,False,False,1002.3145850260212,1058.1452879789936,1026.4529782272666,1034.0068947777481
UFC 101: Declaration,2009-08-08,Welterweight,Jesse Lennox,Danillo Villefort,Jesse Lennox,KO/TKO,3,3:37,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/ea9edb20f527b49e,KO,False,False,1000.0,1000.0,1022.0,978.0
UFC 101: Declaration,2009-08-08,Welterweight,John Howard,Tamdan McCrory,John Howard,S-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/ef6a0ee848382391,DEC,False,False,1020.6048013726061,1019.521954470936,1040.5940476927979,999.5327081507442
UFC 101: Declaration,2009-08-08,Middleweight,Alessio Sakara,Thales Leites,Alessio Sakara,S-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/faec13fd40b6d797,DEC,False,False,998.2106045319127,1060.7061450777517,1022.756845049263,1036.1599045604014
UFC 101: Declaration,2009-08-08,Welterweight,Matthew Riddle,Dan Cramer,Matthew Riddle,U-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/5a8c92dfbb16d26f,DEC,False,False,1038.6960347575766,1019.8346296877983,1057.4949056631792,1001.0357587821957
UFC 101: Declaration,2009-08-08,Lightweight,George Sotiropoulos,George Roop,George Sotiropoulos,SUBKimura,2,1:59,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/8ead66bc1678519b,SUB,False,False,1042.6755333333333,999.7921488587923,1061.517627053438,980.9500551386876
UFC 101: Declaration,2009-08-08,Lightweight,Kurt Pellegrino,Josh Neer,Kurt Pellegrino,U-DEC,3,5:00,http://ufcstats.com/event-details/48d1f690b763934c,http://ufcstats.com/fight-details/b71f07f052d0a48b,DEC,False,False,1049.2812136535558,1014.2375823914571,1066.9532562974123,996.5655397476006
UFC 102: Couture vs Nogueira,2009-08-29,Middleweight,Nate Marquardt,Demian Maia,Nate Marquardt,KO/TKOPunch,1,0:21,http://ufcstats.com/event-details/c6a33ff198aaaeeb,http://ufcstats.com/fight-details/3445246f8e3eba24,KO,False,False,1092.1157445175584,1098.5507773177414,1113.5232660563747,1077.143255778925
UFC 102: Couture vs Nogueira,2009-08-29,Light Heavyweight,Thiago Silva,Keith Jardine,Thiago Silva,KO/TKOPunch,1,1:35,http://ufcstats.com/event-details/c6a33ff198aaaeeb,http://ufcstats.com/fight-details/39f07708af6ecfc7,KO,False,False,1059.4695635534422,1042.841440795651,1079.1715452516016,1023.1394590974915
UFC 102: Couture vs Nogueira,2009-08-29,Middleweight,Jake Rosholt,Chris Leben,Jake Rosholt,SUBArm Triangle,3,1:30,http://ufcstats.com/event-details/c6a33ff198aaaeeb,http://ufcstats.com/fight-details/e3c9c95b67580b9b,SUB,False,False,982.1613366106911,1044.4994860002962,1009.3120622430847,1017.3487603679026
